Year,Month,Day,DailyRainfall,DailyLongtermMean,SimDay,StasName,DateT,TempMaxC,TempMinC,DayMeanTemp,MosqDay,MosqYear,LongTermMeanTemp,LongTermMaxTemp,FinalTempCMax,FinalMeanTemp,hatchingA,Days_rainyA,Days_hatchingA,hatchingC
1995,3,24,14.838,3.61016,4463,GLEN COLLEGE - AGR,3/24/95,22.6,13.5,18.05,205,1994,19.37714286,27.00571429,22.6,18.05,FALSE,0,0,FALSE
1995,3,25,2.32778,2.29758,4464,GLEN COLLEGE - AGR,3/25/95,24,14.4,19.2,206,1994,19.31857143,26.58857143,24,19.2,FALSE,0,0,FALSE
1995,3,26,56.62,5.77486,4465,GLEN COLLEGE - AGR,3/26/95,25,13.4,19.2,207,1994,19.52285714,27.28,25,19.2,FALSE,0,0,FALSE
1995,3,27,0,3.37954,4466,GLEN COLLEGE - AGR,3/27/95,24.8,10.5,17.65,208,1994,19.05571429,26.98,24.8,17.65,FALSE,0,0,FALSE
1995,3,28,3.57843,1.97963,4467,GLEN COLLEGE - AGR,3/28/95,24,11,17.5,209,1994,18.87857143,26.74571429,24,17.5,FALSE,0,0,FALSE
1995,3,29,5.51,4.39644,4468,GLEN COLLEGE - AGR,3/29/95,17.2,14.3,15.75,210,1994,19.29714286,27.33428571,17.2,15.75,FALSE,0,0,FALSE
1995,3,30,0,2.58729,4469,GLEN COLLEGE - AGR,3/30/95,22.5,10.5,16.5,211,1994,19.54411765,27.30294118,22.5,16.5,FALSE,0,0,FALSE
1995,3,31,3.3325,3.94482,4470,GLEN COLLEGE - AGR,3/31/95,22.2,8.4,15.3,212,1994,18.70882353,26.92647059,22.2,15.3,FALSE,0,0,FALSE
1995,4,1,0,1.84831,4471,GLEN COLLEGE - AGR,4/1/95,24.6,8,16.3,213,1994,18.971875,26.971875,24.6,16.3,FALSE,0,0,FALSE
1995,4,2,0,2.02615,4472,GLEN COLLEGE - AGR,4/2/95,25,11.2,18.1,214,1994,18.5421875,27.190625,25,18.1,FALSE,0,0,FALSE
1995,4,3,0,4.40088,4473,GLEN COLLEGE - AGR,4/3/95,24.4,9,16.7,215,1994,18.76818182,27.17575758,24.4,16.7,FALSE,0,0,FALSE
1995,4,4,0,2.70542,4474,GLEN COLLEGE - AGR,4/4/95,25,9.2,17.1,216,1994,18.70294118,26.99117647,25,17.1,FALSE,0,0,FALSE
1995,4,5,0,2.79454,4475,GLEN COLLEGE - AGR,4/5/95,25.8,7,16.4,217,1994,18.53970588,26.62647059,25.8,16.4,FALSE,0,0,FALSE
1995,4,6,0,2.32241,4476,GLEN COLLEGE - AGR,4/6/95,26.9,9.6,18.25,218,1994,17.83235294,25.57941176,26.9,18.25,FALSE,0,0,FALSE
1995,4,7,0,2.29573,4477,GLEN COLLEGE - AGR,4/7/95,26,10,18,219,1994,16.93529412,24.80588235,26,18,FALSE,0,0,FALSE
1995,4,8,0,2.12987,4478,GLEN COLLEGE - AGR,4/8/95,27.2,10,18.6,220,1994,17.46911765,25.7,27.2,18.6,FALSE,0,0,FALSE
1995,4,9,0,2.82897,4479,GLEN COLLEGE - AGR,4/9/95,24.5,9.3,16.9,221,1994,17.05,25.14117647,24.5,16.9,FALSE,0,0,FALSE
1995,4,10,0,1.75483,4480,GLEN COLLEGE - AGR,4/10/95,22,10,16,222,1994,16.92352941,25.08823529,22,16,FALSE,0,0,FALSE
1995,4,11,0,1.42666,4481,GLEN COLLEGE - AGR,4/11/95,20,5.6,12.8,223,1994,17.06470588,25.26764706,20,12.8,FALSE,0,0,FALSE
1995,4,12,2.44826,1.30938,4482,GLEN COLLEGE - AGR,4/12/95,19.4,5.8,12.6,224,1994,16.80147059,25.15882353,19.4,12.6,FALSE,0,0,FALSE
1995,4,13,0,2.23978,4483,GLEN COLLEGE - AGR,4/13/95,22.8,7.5,15.15,225,1994,17.18382353,25.3,22.8,15.15,FALSE,0,0,FALSE
1995,4,14,6.33657,1.87995,4484,GLEN COLLEGE - AGR,4/14/95,24.8,7.8,16.3,226,1994,16.75588235,25.13529412,24.8,16.3,FALSE,0,0,FALSE
1995,4,15,0,2.33392,4485,GLEN COLLEGE - AGR,4/15/95,25.7,5,15.35,227,1994,16.67941176,25.37647059,25.7,15.35,FALSE,0,0,FALSE
1995,4,16,0,1.54382,4486,GLEN COLLEGE - AGR,4/16/95,20.4,5.2,12.8,228,1994,16.75,25.08823529,20.4,12.8,FALSE,0,0,FALSE
1995,4,17,0,1.7993,4487,GLEN COLLEGE - AGR,4/17/95,23,2.4,12.7,229,1994,16.34411765,24.51470588,23,12.7,FALSE,0,0,FALSE
1995,4,18,0,3.03085,4488,GLEN COLLEGE - AGR,4/18/95,25.4,7.2,16.3,230,1994,16.08382353,24.46176471,25.4,16.3,FALSE,0,0,FALSE
1995,4,19,0,2.43307,4489,GLEN COLLEGE - AGR,4/19/95,28.2,8.2,18.2,231,1994,15.87205882,24.67647059,28.2,18.2,FALSE,0,0,FALSE
1995,4,20,2.72365,2.44062,4490,GLEN COLLEGE - AGR,4/20/95,24.3,13.2,18.75,232,1994,15.69411765,24.41176471,24.3,18.75,FALSE,0,0,FALSE
1995,4,21,2.48641,1.75257,4491,GLEN COLLEGE - AGR,4/21/95,22.4,6.4,14.4,233,1994,15.35882353,24.05294118,22.4,14.4,FALSE,0,0,FALSE
1995,4,22,0,2.1455,4492,GLEN COLLEGE - AGR,4/22/95,25,9.6,17.3,234,1994,15.64117647,24.22352941,25,17.3,FALSE,0,0,FALSE
1995,4,23,0,2.34178,4493,GLEN COLLEGE - AGR,4/23/95,27,8.2,17.6,235,1994,15.19558824,23.17352941,27,17.6,FALSE,0,0,FALSE
1995,4,24,0,1.31072,4494,GLEN COLLEGE - AGR,4/24/95,20.6,1,10.8,236,1994,14.79705882,23.62647059,20.6,10.8,FALSE,0,0,FALSE
1995,4,25,0,1.53177,4495,GLEN COLLEGE - AGR,4/25/95,20.8,1.5,11.15,237,1994,15.55441176,24.40882353,20.8,11.15,FALSE,0,0,FALSE
1995,4,26,0,1.16169,4496,GLEN COLLEGE - AGR,4/26/95,21,-2,9.5,238,1994,15.40882353,24.03529412,21,9.5,FALSE,0,0,FALSE
1995,4,27,2.9713,0.892376,4497,GLEN COLLEGE - AGR,4/27/95,21.6,0,10.8,239,1994,14.48382353,22.95,21.6,10.8,FALSE,0,0,FALSE
1995,4,28,1.38079,0.499996,4498,GLEN COLLEGE - AGR,4/28/95,23.5,5.5,14.5,240,1994,14.41617647,23.75882353,23.5,14.5,FALSE,0,0,FALSE
1995,4,29,3.00308,1.71968,4499,GLEN COLLEGE - AGR,4/29/95,21,9,15,241,1994,14.39117647,23.43235294,21,15,FALSE,0,0,FALSE
1995,4,30,0,1.73517,4500,GLEN COLLEGE - AGR,4/30/95,21.5,6.6,14.05,242,1994,14.340625,23.41875,21.5,14.05,FALSE,0,0,FALSE
1995,5,1,9.37911,1.33616,4501,GLEN COLLEGE - AGR,5/1/95,21.5,10.4,15.95,243,1994,14.54393939,23.86969697,21.5,15.95,FALSE,0,0,FALSE
1995,5,2,9.2925,1.78025,4502,GLEN COLLEGE - AGR,5/2/95,21.6,8.8,15.2,244,1994,14.78787879,23.83939394,21.6,15.2,FALSE,0,0,FALSE
1995,5,3,0,1.59634,4503,GLEN COLLEGE - AGR,5/3/95,20.8,6.2,13.5,245,1994,14.33787879,23.11515152,20.8,13.5,FALSE,0,0,FALSE
1995,5,4,0,1.36248,4504,GLEN COLLEGE - AGR,5/4/95,22.4,8,15.2,246,1994,13.93636364,22.66060606,22.4,15.2,FALSE,0,0,FALSE
1995,5,5,4.63183,2.21038,4505,GLEN COLLEGE - AGR,5/5/95,20.9,8.7,14.8,247,1994,13.48636364,22.78529412,20.9,14.8,FALSE,0,0,FALSE
1995,5,6,6.55352,0.899287,4506,GLEN COLLEGE - AGR,5/6/95,20,12.7,16.35,248,1994,12.99411765,22.22941176,20,16.35,FALSE,0,0,FALSE
1995,5,7,9.96577,0.915264,4507,GLEN COLLEGE - AGR,5/7/95,17.1,6.9,12,249,1994,13.1,22.44411765,17.1,12,FALSE,0,0,FALSE
1995,5,8,0,1.11468,4508,GLEN COLLEGE - AGR,5/8/95,16.3,2.8,9.55,250,1994,13.30882353,22.76764706,16.3,9.55,FALSE,0,0,FALSE
1995,5,9,0,1.16626,4509,GLEN COLLEGE - AGR,5/9/95,19,3,11,251,1994,13.95,23.08823529,19,11,FALSE,0,0,FALSE
1995,5,10,0,0.791775,4510,GLEN COLLEGE - AGR,5/10/95,20,4,12,252,1994,13.36911765,22.5,20,12,FALSE,0,0,FALSE
1995,5,11,0,0.590319,4511,GLEN COLLEGE - AGR,5/11/95,21.8,4,12.9,253,1994,13.17121212,22.3,21.8,12.9,FALSE,0,0,FALSE
1995,5,12,0,1.78644,4512,GLEN COLLEGE - AGR,5/12/95,22.5,3.8,13.15,254,1994,12.65735294,22.11176471,22.5,13.15,FALSE,0,0,FALSE
1995,5,13,0,0.811184,4513,GLEN COLLEGE - AGR,5/13/95,21.8,3.5,12.65,255,1994,12.31617647,22.13235294,21.8,12.65,FALSE,0,0,FALSE
1995,5,14,0,1.77221,4514,GLEN COLLEGE - AGR,5/14/95,21.6,3.8,12.7,256,1994,12.84411765,22.41764706,21.6,12.7,FALSE,0,0,FALSE
1995,5,15,0,0.962175,4515,GLEN COLLEGE - AGR,5/15/95,21.4,2,11.7,257,1994,12.12941176,21.25294118,21.4,11.7,FALSE,0,0,FALSE
1995,5,16,0,0.573373,4516,GLEN COLLEGE - AGR,5/16/95,21.5,3.5,12.5,258,1994,12.58382353,22.22647059,21.5,12.5,FALSE,0,0,FALSE
1995,5,17,0,0.887325,4517,GLEN COLLEGE - AGR,5/17/95,22,5,13.5,259,1994,12.41323529,21.44411765,22,13.5,FALSE,0,0,FALSE
1995,5,18,0,0.470809,4518,GLEN COLLEGE - AGR,5/18/95,22,5.5,13.75,260,1994,12.56764706,22.34117647,22,13.75,FALSE,0,0,FALSE
1995,5,19,0,1.15965,4519,GLEN COLLEGE - AGR,5/19/95,21.5,4.5,13,261,1994,12.87794118,22.30882353,21.5,13,FALSE,0,0,FALSE
1995,5,20,0,1.42689,4520,GLEN COLLEGE - AGR,5/20/95,23,7,15,262,1994,12.67058824,21.78235294,23,15,FALSE,0,0,FALSE
1995,5,21,1.45077,0.948432,4521,GLEN COLLEGE - AGR,5/21/95,13.4,3,8.2,263,1994,12.09411765,20.96764706,13.4,8.2,FALSE,0,0,FALSE
1995,5,22,0.868461,1.23416,4522,GLEN COLLEGE - AGR,5/22/95,12.8,-0.4,6.2,264,1994,11.41470588,20.57058824,12.8,6.2,FALSE,0,0,FALSE
1995,5,23,0,0.126997,4523,GLEN COLLEGE - AGR,5/23/95,15.5,-4.2,5.65,265,1994,11.49411765,20.95,15.5,5.65,FALSE,0,0,FALSE
1995,5,24,0,0.862151,4524,GLEN COLLEGE - AGR,5/24/95,19,-1.2,8.9,266,1994,11.55735294,21.16176471,19,8.9,FALSE,0,0,FALSE
1995,5,25,0,0.965935,4525,GLEN COLLEGE - AGR,5/25/95,19.2,-1.2,9,267,1994,11.27941176,20.85,19.2,9,FALSE,0,0,FALSE
1995,5,26,0,0.787957,4526,GLEN COLLEGE - AGR,5/26/95,19,1,10,268,1994,11.00606061,20.04242424,19,10,FALSE,0,0,FALSE
1995,5,27,0,2.63381,4527,GLEN COLLEGE - AGR,5/27/95,19.8,2,10.9,269,1994,10.80606061,20.02424242,19.8,10.9,FALSE,0,0,FALSE
1995,5,28,0,0.551527,4528,GLEN COLLEGE - AGR,5/28/95,18.5,6,12.25,270,1994,10.11515152,19.13030303,18.5,12.25,FALSE,0,0,FALSE
1995,5,29,0,0.487533,4529,GLEN COLLEGE - AGR,5/29/95,17.5,3.5,10.5,271,1994,10.12058824,19.79117647,17.5,10.5,FALSE,0,0,FALSE
1995,5,30,0,0.325592,4530,GLEN COLLEGE - AGR,5/30/95,18.8,3.5,11.15,272,1994,10.19558824,19.95,18.8,11.15,FALSE,0,0,FALSE
1995,5,31,0,0.653571,4531,GLEN COLLEGE - AGR,5/31/95,18.2,2,10.1,273,1994,10.50441176,20.37941176,18.2,10.1,FALSE,0,0,FALSE
1995,6,1,0,0.389679,4532,GLEN COLLEGE - AGR,6/1/95,19,-0.5,9.25,274,1994,10.58030303,20.4030303,19,9.25,FALSE,0,0,FALSE
1995,6,2,0,1.08327,4533,GLEN COLLEGE - AGR,6/2/95,18.8,-3,7.9,275,1994,9.921212121,19.89393939,18.8,7.9,FALSE,0,0,FALSE
1995,6,3,0,1.02245,4534,GLEN COLLEGE - AGR,6/3/95,19.4,-3,8.2,276,1994,9.93125,19.421875,19.4,8.2,FALSE,0,0,FALSE
1995,6,4,0,0.367249,4535,GLEN COLLEGE - AGR,6/4/95,18.2,-0.5,8.85,277,1994,9.956060606,19.35151515,18.2,8.85,FALSE,0,0,FALSE
1995,6,5,0.621364,1.0219,4536,GLEN COLLEGE - AGR,6/5/95,13.4,5.3,9.35,278,1994,9.034375,18.246875,13.4,9.35,FALSE,0,0,FALSE
1995,6,6,0,0.502761,4537,GLEN COLLEGE - AGR,6/6/95,12.5,-5,3.75,279,1994,8.6234375,18.571875,12.5,3.75,FALSE,0,0,FALSE
1995,6,7,0,1.42797,4538,GLEN COLLEGE - AGR,6/7/95,15.9,-5.6,5.15,280,1994,9.346969697,18.68484848,15.9,5.15,FALSE,0,0,FALSE
1995,6,8,0,0.890526,4539,GLEN COLLEGE - AGR,6/8/95,17.2,-0.5,8.35,281,1994,8.677272727,17.72121212,17.2,8.35,FALSE,0,0,FALSE
1995,6,9,0,0.122348,4540,GLEN COLLEGE - AGR,6/9/95,13,3,8,282,1994,8.304545455,17.4969697,13,8,FALSE,0,0,FALSE
1995,6,10,0,0.451765,4541,GLEN COLLEGE - AGR,6/10/95,18.2,-4.5,6.85,283,1994,8.528787879,18.18181818,18.2,6.85,FALSE,0,0,FALSE
1995,6,11,0,0.280035,4542,GLEN COLLEGE - AGR,6/11/95,18.8,-2.5,8.15,284,1994,9.384848485,18.71818182,18.8,8.15,FALSE,0,0,FALSE
1995,6,12,0,0.575054,4543,GLEN COLLEGE - AGR,6/12/95,19.5,-2.5,8.5,285,1994,9.287878788,18.61515152,19.5,8.5,FALSE,0,0,FALSE
1995,6,13,0,0.73717,4544,GLEN COLLEGE - AGR,6/13/95,21,-2.5,9.25,286,1994,9.004411765,18.04117647,21,9.25,FALSE,0,0,FALSE
1995,6,14,0,0.161906,4545,GLEN COLLEGE - AGR,6/14/95,20.4,-2.5,8.95,287,1994,8.530882353,18.08235294,20.4,8.95,FALSE,0,0,FALSE
1995,6,15,0,0.308492,4546,GLEN COLLEGE - AGR,6/15/95,13.3,1.4,7.35,288,1994,8.251470588,18.22352941,13.3,7.35,FALSE,0,0,FALSE
1995,6,16,0,0.110176,4547,GLEN COLLEGE - AGR,6/16/95,13,0,6.5,289,1994,8.264705882,18.29705882,13,6.5,FALSE,0,0,FALSE
1995,6,17,0,0.189698,4548,GLEN COLLEGE - AGR,6/17/95,16.5,-0.5,8,290,1994,8.789393939,18.48181818,16.5,8,FALSE,0,0,FALSE
1995,6,18,0,0.301077,4549,GLEN COLLEGE - AGR,6/18/95,19,1.8,10.4,291,1994,8.898529412,18.18529412,19,10.4,FALSE,0,0,FALSE
1995,6,19,0,0.106895,4550,GLEN COLLEGE - AGR,6/19/95,18.4,-1.6,8.4,292,1994,8.264705882,18.29705882,18.4,8.4,FALSE,0,0,FALSE
1995,6,20,0,0.211636,4551,GLEN COLLEGE - AGR,6/20/95,18.5,-2,8.25,293,1994,8.523529412,18.68823529,18.5,8.25,FALSE,0,0,FALSE
1995,6,21,0,1.06131,4552,GLEN COLLEGE - AGR,6/21/95,18.4,-3,7.7,294,1994,8.645588235,18.29411765,18.4,7.7,FALSE,0,0,FALSE
1995,6,22,0,0.491613,4553,GLEN COLLEGE - AGR,6/22/95,18.8,-3,7.9,295,1994,8.722058824,18.27352941,18.8,7.9,FALSE,0,0,FALSE
1995,6,23,0,0.320884,4554,GLEN COLLEGE - AGR,6/23/95,18.9,-5,6.95,296,1994,8.598529412,18.02941176,18.9,6.95,FALSE,0,0,FALSE
1995,6,24,0,0.862987,4555,GLEN COLLEGE - AGR,6/24/95,19.2,-5.2,7,297,1994,8.610606061,18.08181818,19.2,7,FALSE,0,0,FALSE
1995,6,25,0,0.788213,4556,GLEN COLLEGE - AGR,6/25/95,20.7,-2,9.35,298,1994,8.360606061,17.49090909,20.7,9.35,FALSE,0,0,FALSE
1995,6,26,0,0.287346,4557,GLEN COLLEGE - AGR,6/26/95,20.2,-1.2,9.5,299,1994,8.31969697,18.20909091,20.2,9.5,FALSE,0,0,FALSE
1995,6,27,0,0.633148,4558,GLEN COLLEGE - AGR,6/27/95,19.6,-1.6,9,300,1994,8.515151515,17.74848485,19.6,9,FALSE,0,0,FALSE
1995,6,28,0,0.901788,4559,GLEN COLLEGE - AGR,6/28/95,19.5,-3,8.25,301,1994,8.166666667,17.69117647,19.5,8.25,FALSE,0,0,FALSE
1995,6,29,0,0.234208,4560,GLEN COLLEGE - AGR,6/29/95,20.5,-2.6,8.95,302,1994,8.414705882,18.07941176,20.5,8.95,FALSE,0,0,FALSE
1995,6,30,0,0.276093,4561,GLEN COLLEGE - AGR,6/30/95,17.5,2.4,9.95,303,1994,8.741176471,18.59117647,17.5,9.95,FALSE,0,0,FALSE
1995,7,1,0,0,4562,NA,NA,NA,NA,NA,304,1994,8.660606061,18.7969697,18.7969697,8.660606061,FALSE,0,0,FALSE
1995,7,2,0,0.288383,4563,NA,NA,NA,NA,NA,305,1994,8.659090909,18.41212121,18.41212121,8.659090909,FALSE,0,0,FALSE
1995,7,3,0,0.0430146,4564,NA,NA,NA,NA,NA,306,1994,8.434848485,18.32727273,18.32727273,8.434848485,FALSE,0,0,FALSE
1995,7,4,0,0.252459,4565,NA,NA,NA,NA,NA,307,1994,7.996969697,17.9030303,17.9030303,7.996969697,FALSE,0,0,FALSE
1995,7,5,0,0.408934,4566,NA,NA,NA,NA,NA,308,1994,7.792424242,16.81515152,16.81515152,7.792424242,FALSE,0,0,FALSE
1995,7,6,0,0.00963668,4567,NA,NA,NA,NA,NA,309,1994,7.6109375,17.478125,17.478125,7.6109375,FALSE,0,0,FALSE
1995,7,7,0,0.24376,4568,NA,NA,NA,NA,NA,310,1994,7.7859375,17.075,17.075,7.7859375,FALSE,0,0,FALSE
1995,7,8,0,0.137548,4569,NA,NA,NA,NA,NA,311,1994,8.2671875,17.934375,17.934375,8.2671875,FALSE,0,0,FALSE
1995,7,9,0,0.0317885,4570,NA,NA,NA,NA,NA,312,1994,8.269354839,18.00645161,18.00645161,8.269354839,FALSE,0,0,FALSE
1995,7,10,0,0.0566601,4571,NA,NA,NA,NA,NA,313,1994,8.478125,18.3,18.3,8.478125,FALSE,0,0,FALSE
1995,7,11,0,0.131171,4572,NA,NA,NA,NA,NA,314,1994,8.359375,18.253125,18.253125,8.359375,FALSE,0,0,FALSE
1995,7,12,0,0.0507984,4573,NA,NA,NA,NA,NA,315,1994,8.04375,18.121875,18.121875,8.04375,FALSE,0,0,FALSE
1995,7,13,0,0.0895083,4574,NA,NA,NA,NA,NA,316,1994,8.171875,18.665625,18.665625,8.171875,FALSE,0,0,FALSE
1995,7,14,0,0.0602327,4575,NA,NA,NA,NA,NA,317,1994,8.8015625,18.89375,18.89375,8.8015625,FALSE,0,0,FALSE
1995,7,15,0,0.0632332,4576,NA,NA,NA,NA,NA,318,1994,8.6046875,18.334375,18.334375,8.6046875,FALSE,0,0,FALSE
1995,7,16,0,0.137387,4577,NA,NA,NA,NA,NA,319,1994,8.361290323,18.2516129,18.2516129,8.361290323,FALSE,0,0,FALSE
1995,7,17,0,0.0415426,4578,NA,NA,NA,NA,NA,320,1994,8.801612903,19.01935484,19.01935484,8.801612903,FALSE,0,0,FALSE
1995,7,18,0,0.153814,4579,NA,NA,NA,NA,NA,321,1994,8.662903226,18.52580645,18.52580645,8.662903226,FALSE,0,0,FALSE
1995,7,19,0,0.107632,4580,NA,NA,NA,NA,NA,322,1994,8.756451613,18.64193548,18.64193548,8.756451613,FALSE,0,0,FALSE
1995,7,20,0,0.533328,4581,NA,NA,NA,NA,NA,323,1994,8.383870968,18.53225806,18.53225806,8.383870968,FALSE,0,0,FALSE
1995,7,21,0,0.0812341,4582,NA,NA,NA,NA,NA,324,1994,8.875806452,18.86774194,18.86774194,8.875806452,FALSE,0,0,FALSE
1995,7,22,0,0.0177709,4583,NA,NA,NA,NA,NA,325,1994,8.991935484,19.01290323,19.01290323,8.991935484,FALSE,0,0,FALSE
1995,7,23,0,0.10704,4584,NA,NA,NA,NA,NA,326,1994,9.038709677,18.9516129,18.9516129,9.038709677,FALSE,0,0,FALSE
1995,7,24,0,0.459535,4585,NA,NA,NA,NA,NA,327,1994,9.387096774,19.06451613,19.06451613,9.387096774,FALSE,0,0,FALSE
1995,7,25,0,1.26802,4586,NA,NA,NA,NA,NA,328,1994,9.158064516,18.47419355,18.47419355,9.158064516,FALSE,0,0,FALSE
1995,7,26,0,0.645208,4587,NA,NA,NA,NA,NA,329,1994,9.103225806,18.75806452,18.75806452,9.103225806,FALSE,0,0,FALSE
1995,7,27,0,0.222657,4588,NA,NA,NA,NA,NA,330,1994,8.379032258,18.8516129,18.8516129,8.379032258,FALSE,0,0,FALSE
1995,7,28,0,0.38914,4589,NA,NA,NA,NA,NA,331,1994,8.746875,18.971875,18.971875,8.746875,FALSE,0,0,FALSE
1995,7,29,0,0.00821691,4590,NA,NA,NA,NA,NA,332,1994,9.1546875,19.465625,19.465625,9.1546875,FALSE,0,0,FALSE
1995,7,30,0,0.183567,4591,NA,NA,NA,NA,NA,333,1994,9.0984375,19.690625,19.690625,9.0984375,FALSE,0,0,FALSE
1995,7,31,0,0.391985,4592,NA,NA,NA,NA,NA,334,1994,9.6953125,19.99375,19.99375,9.6953125,FALSE,0,0,FALSE
1995,8,1,0,0.586438,4593,GLEN COLLEGE - AGR,8/1/95,24.8,1.5,13.15,335,1994,10.0015625,20.1125,24.8,13.15,FALSE,0,0,FALSE
1995,8,2,0,0.428612,4594,GLEN COLLEGE - AGR,8/2/95,24.5,1.4,12.95,336,1994,10.4734375,20.240625,24.5,12.95,FALSE,0,0,FALSE
1995,8,3,0,0.176668,4595,GLEN COLLEGE - AGR,8/3/95,23,1.6,12.3,337,1994,9.9359375,19.60625,23,12.3,FALSE,0,0,FALSE
1995,8,4,0,0.153554,4596,GLEN COLLEGE - AGR,8/4/95,23.6,2.3,12.95,338,1994,10.02878788,20.35757576,23.6,12.95,FALSE,0,0,FALSE
1995,8,5,0,0.340891,4597,GLEN COLLEGE - AGR,8/5/95,18.4,10,14.2,339,1994,10.0140625,19.8875,18.4,14.2,FALSE,0,0,FALSE
1995,8,6,0,0.18745,4598,GLEN COLLEGE - AGR,8/6/95,10.6,-1.2,4.7,340,1994,9.753125,19.990625,10.6,4.7,FALSE,0,0,FALSE
1995,8,7,0,0.171425,4599,GLEN COLLEGE - AGR,8/7/95,17,-4.6,6.2,341,1994,9.9203125,20.29375,17,6.2,FALSE,0,0,FALSE
1995,8,8,0,0.325882,4600,GLEN COLLEGE - AGR,8/8/95,22.4,-2,10.2,342,1994,10.4125,20.534375,22.4,10.2,FALSE,0,0,FALSE
1995,8,9,0,0.14422,4601,GLEN COLLEGE - AGR,8/9/95,24.2,0.2,12.2,343,1994,10.025,20.153125,24.2,12.2,FALSE,0,0,FALSE
1995,8,10,0,0.0728554,4602,GLEN COLLEGE - AGR,8/10/95,24,-0.6,11.7,344,1994,10.278125,20.83125,24,11.7,FALSE,0,0,FALSE
1995,8,11,0,0.456664,4603,GLEN COLLEGE - AGR,8/11/95,21,2.5,11.75,345,1994,10.9171875,20.996875,21,11.75,FALSE,0,0,FALSE
1995,8,12,0,0.339614,4604,GLEN COLLEGE - AGR,8/12/95,21.4,5.4,13.4,346,1994,10.578125,20.875,21.4,13.4,FALSE,0,0,FALSE
1995,8,13,0,0.189187,4605,GLEN COLLEGE - AGR,8/13/95,23.5,-1,11.25,347,1994,11.0609375,21.85625,23.5,11.25,FALSE,0,0,FALSE
1995,8,14,0,0.175,4606,GLEN COLLEGE - AGR,8/14/95,23.8,-0.2,11.8,348,1994,11.225,21.63125,23.8,11.8,FALSE,0,0,FALSE
1995,8,15,0,0.307281,4607,GLEN COLLEGE - AGR,8/15/95,23.2,2.5,12.85,349,1994,10.721875,21.1,23.2,12.85,FALSE,0,0,FALSE
1995,8,16,0,0.93877,4608,GLEN COLLEGE - AGR,8/16/95,22.2,4.3,13.25,350,1994,10.971875,21.1375,22.2,13.25,FALSE,0,0,FALSE
1995,8,17,1.0452,1.0453,4609,GLEN COLLEGE - AGR,8/17/95,16.5,9.5,13,351,1994,10.9109375,21.309375,16.5,13,FALSE,0,0,FALSE
1995,8,18,0,0.539231,4610,GLEN COLLEGE - AGR,8/18/95,22,2.3,12.15,352,1994,12.0546875,22.065625,22,12.15,FALSE,0,0,FALSE
1995,8,19,0,0.182667,4611,GLEN COLLEGE - AGR,8/19/95,24.4,9,16.7,353,1994,12.096875,22.078125,24.4,16.7,FALSE,0,0,FALSE
1995,8,20,0,0.101787,4612,GLEN COLLEGE - AGR,8/20/95,26,12.4,19.2,354,1994,12.4515625,22.428125,26,19.2,FALSE,0,0,FALSE
1995,8,21,0,0.0485294,4613,GLEN COLLEGE - AGR,8/21/95,24.4,13.5,18.95,355,1994,12.7578125,22.5875,24.4,18.95,FALSE,0,0,FALSE
1995,8,22,0,0.404853,4614,GLEN COLLEGE - AGR,8/22/95,12.5,0.6,6.55,356,1994,12.42096774,22.03125,12.5,6.55,FALSE,0,0,FALSE
1995,8,23,0,1.18505,4615,GLEN COLLEGE - AGR,8/23/95,13.8,-5.5,4.15,357,1994,11.8625,22.075,13.8,4.15,FALSE,0,0,FALSE
1995,8,24,0,1.15014,4616,GLEN COLLEGE - AGR,8/24/95,18.5,-4.6,6.95,358,1994,12.69032258,22.07419355,18.5,6.95,FALSE,0,0,FALSE
1995,8,25,0,0.502217,4617,GLEN COLLEGE - AGR,8/25/95,24.2,1.5,12.85,359,1994,12.3484375,22.10625,24.2,12.85,FALSE,0,0,FALSE
1995,8,26,0,0.704608,4618,GLEN COLLEGE - AGR,8/26/95,22.8,5.5,14.15,360,1994,12.8265625,22.928125,22.8,14.15,FALSE,0,0,FALSE
1995,8,27,0,0.581568,4619,GLEN COLLEGE - AGR,8/27/95,17.8,-3.8,7,361,1994,12.6125,22.696875,17.8,7,FALSE,0,0,FALSE
1995,8,28,0,0.941639,4620,GLEN COLLEGE - AGR,8/28/95,23.2,-2,10.6,362,1994,12.91612903,23.425,23.2,10.6,FALSE,0,0,FALSE
1995,8,29,0,1.10615,4621,GLEN COLLEGE - AGR,8/29/95,24.5,6.8,15.65,363,1994,13.88387097,23.52903226,24.5,15.65,FALSE,0,0,FALSE
1995,8,30,0,1.38488,4622,GLEN COLLEGE - AGR,8/30/95,26.3,10.4,18.35,364,1994,13.75967742,22.90645161,26.3,18.35,FALSE,0,0,FALSE
1995,8,31,0,0.332807,4623,GLEN COLLEGE - AGR,8/31/95,25,3.5,14.25,365,1994,13.8046875,23.5875,25,14.25,FALSE,0,0,FALSE
1995,9,1,0,0.691868,4624,GLEN COLLEGE - AGR,9/1/95,25.5,8.9,17.2,1,1995,13.32424242,23.70909091,25.5,17.2,FALSE,0,0,FALSE
1995,9,2,0,0.216629,4625,GLEN COLLEGE - AGR,9/2/95,25.8,2.4,14.1,2,1995,13.82878788,24.53333333,25.8,14.1,FALSE,0,0,FALSE
